country,product,price,month,year,unit,inflation_rate
Thailand,Maize - Wholesale,5.28,1,2000,KG,1.59196917460972
Thailand,Maize - Wholesale,4.718,2,2000,KG,1.59196917460972
Thailand,Maize - Wholesale,5.43,3,2000,KG,1.59196917460972
Thailand,Maize - Wholesale,5.46,4,2000,KG,1.59196917460972
Thailand,Maize - Wholesale,5.125,5,2000,KG,1.59196917460972
Thailand,Maize - Wholesale,4.417,6,2000,KG,1.59196917460972
Thailand,Maize - Wholesale,4.25,7,2000,KG,1.59196917460972
Thailand,Maize - Wholesale,4.0,8,2000,KG,1.59196917460972
Thailand,Maize - Wholesale,4.133,9,2000,KG,1.59196917460972
Thailand,Maize - Wholesale,4.542,10,2000,KG,1.59196917460972
Thailand,Maize - Wholesale,4.5,11,2000,KG,1.59196917460972
Thailand,Maize - Wholesale,4.667,12,2000,KG,1.59196917460972
Thailand,Maize - Wholesale,4.553,1,2001,KG,1.62690887314091
Thailand,Maize - Wholesale,4.293,2,2001,KG,1.62690887314091
Thailand,Maize - Wholesale,4.287,3,2001,KG,1.62690887314091
Thailand,Maize - Wholesale,4.317,4,2001,KG,1.62690887314091
Thailand,Maize - Wholesale,4.4,5,2001,KG,1.62690887314091
Thailand,Maize - Wholesale,4.337,6,2001,KG,1.62690887314091
Thailand,Maize - Wholesale,4.161,7,2001,KG,1.62690887314091
Thailand,Maize - Wholesale,4.3145,8,2001,KG,1.62690887314091
Thailand,Maize - Wholesale,4.3475,9,2001,KG,1.62690887314091
Thailand,Maize - Wholesale,4.501,10,2001,KG,1.62690887314091
Thailand,Maize - Wholesale,4.448,11,2001,KG,1.62690887314091
Thailand,Maize - Wholesale,4.309,12,2001,KG,1.62690887314091
Thailand,Maize - Wholesale,4.3652,1,2002,KG,0.697308976625449
Thailand,Maize - Wholesale,4.4959,2,2002,KG,0.697308976625449
Thailand,Maize - Wholesale,4.864,3,2002,KG,0.697308976625449
Thailand,Maize - Wholesale,4.92,4,2002,KG,0.697308976625449
Thailand,Maize - Wholesale,5.1113,5,2002,KG,0.697308976625449
Thailand,Maize - Wholesale,5.034,6,2002,KG,0.697308976625449
Thailand,Maize - Wholesale,4.8455,7,2002,KG,0.697308976625449
Thailand,Maize - Wholesale,4.4536,8,2002,KG,0.697308976625449
Thailand,Maize - Wholesale,4.38,9,2002,KG,0.697308976625449
Thailand,Maize - Wholesale,4.9955,10,2002,KG,0.697308976625449
Thailand,Maize - Wholesale,4.5505,11,2002,KG,0.697308976625449
Thailand,Maize - Wholesale,4.7944,12,2002,KG,0.697308976625449
Thailand,Maize - Wholesale,4.7509,1,2003,KG,1.80434994635721
Thailand,Maize - Wholesale,4.8984,2,2003,KG,1.80434994635721
Thailand,Maize - Wholesale,5.0705,3,2003,KG,1.80434994635721
Thailand,Maize - Wholesale,5.06,4,2003,KG,1.80434994635721
Thailand,Maize - Wholesale,4.9974,5,2003,KG,1.80434994635721
Thailand,Maize - Wholesale,5.0705,6,2003,KG,1.80434994635721
Thailand,Maize - Wholesale,4.95,7,2003,KG,1.80434994635721
Thailand,Maize - Wholesale,4.9473,8,2003,KG,1.80434994635721
Thailand,Maize - Wholesale,4.7607,9,2003,KG,1.80434994635721
Thailand,Maize - Wholesale,4.7556,10,2003,KG,1.80434994635721
Thailand,Maize - Wholesale,4.9653,11,2003,KG,1.80434994635721
Thailand,Maize - Wholesale,4.9274,12,2003,KG,1.80434994635721
Thailand,Maize - Wholesale,4.875,1,2004,KG,2.7591492623108
Thailand,Maize - Wholesale,4.6805,2,2004,KG,2.7591492623108
Thailand,Maize - Wholesale,5.4,3,2004,KG,2.7591492623108
Thailand,Maize - Wholesale,7.6428,4,2004,KG,2.7591492623108
Thailand,Maize - Wholesale,7.133,5,2004,KG,2.7591492623108
Thailand,Maize - Wholesale,7.1526,6,2004,KG,2.7591492623108
Thailand,Maize - Wholesale,6.0534,7,2004,KG,2.7591492623108
Thailand,Maize - Wholesale,4.91,8,2004,KG,2.7591492623108
Thailand,Maize - Wholesale,4.585,9,2004,KG,2.7591492623108
Thailand,Maize - Wholesale,4.7408,10,2004,KG,2.7591492623108
Thailand,Maize - Wholesale,5.0725,11,2004,KG,2.7591492623108
Thailand,Maize - Wholesale,5.381,12,2004,KG,2.7591492623108
Thailand,Maize - Wholesale,5.444,1,2005,KG,4.54036919634535
Thailand,Maize - Wholesale,5.496,2,2005,KG,4.54036919634535
Thailand,Maize - Wholesale,5.4872,3,2005,KG,4.54036919634535
Thailand,Maize - Wholesale,5.485,4,2005,KG,4.54036919634535
Thailand,Maize - Wholesale,5.4521,5,2005,KG,4.54036919634535
Thailand,Maize - Wholesale,5.4432,6,2005,KG,4.54036919634535
Thailand,Maize - Wholesale,5.56,7,2005,KG,4.54036919634535
Thailand,Maize - Wholesale,5.469,8,2005,KG,4.54036919634535
Thailand,Maize - Wholesale,5.3927,9,2005,KG,4.54036919634535
Thailand,Maize - Wholesale,5.5255,10,2005,KG,4.54036919634535
Thailand,Maize - Wholesale,5.5516,11,2005,KG,4.54036919634535
Thailand,Maize - Wholesale,5.397,12,2005,KG,4.54036919634535
Thailand,Maize - Wholesale,5.335,1,2006,KG,4.63747436011765
Thailand,Maize - Wholesale,5.3797,2,2006,KG,4.63747436011765
Thailand,Maize - Wholesale,5.4885,3,2006,KG,4.63747436011765
Thailand,Maize - Wholesale,6.1932,4,2006,KG,4.63747436011765
Thailand,Maize - Wholesale,6.4143,5,2006,KG,4.63747436011765
Thailand,Maize - Wholesale,6.4648,6,2006,KG,4.63747436011765
Thailand,Maize - Wholesale,6.3434,7,2006,KG,4.63747436011765
Thailand,Maize - Wholesale,5.9175,8,2006,KG,4.63747436011765
Thailand,Maize - Wholesale,5.9313,9,2006,KG,4.63747436011765
Thailand,Maize - Wholesale,6.339,10,2006,KG,4.63747436011765
Thailand,Maize - Wholesale,6.3864,11,2006,KG,4.63747436011765
Thailand,Maize - Wholesale,7.0713,12,2006,KG,4.63747436011765
Thailand,Maize - Wholesale,7.4621,1,2007,KG,2.24154095286803
Thailand,Maize - Wholesale,8.0578,2,2007,KG,2.24154095286803
Thailand,Maize - Wholesale,8.0336,3,2007,KG,2.24154095286803
Thailand,Maize - Wholesale,7.8141,4,2007,KG,2.24154095286803
Thailand,Maize - Wholesale,7.42,5,2007,KG,2.24154095286803
Thailand,Maize - Wholesale,7.3648,6,2007,KG,2.24154095286803
Thailand,Maize - Wholesale,7.314,7,2007,KG,2.24154095286803
Thailand,Maize - Wholesale,7.145,8,2007,KG,2.24154095286803
Thailand,Maize - Wholesale,7.8358,9,2007,KG,2.24154095286803
Thailand,Maize - Wholesale,8.3836,10,2007,KG,2.24154095286803
Thailand,Maize - Wholesale,8.207,11,2007,KG,2.24154095286803
Thailand,Maize - Wholesale,8.2338,12,2007,KG,2.24154095286803
Thailand,Maize - Wholesale,8.36,1,2008,KG,5.46848949649845
Thailand,Maize - Wholesale,8.4,2,2008,KG,5.46848949649845
Thailand,Maize - Wholesale,8.97,3,2008,KG,5.46848949649845
Thailand,Maize - Wholesale,9.36,4,2008,KG,5.46848949649845
Thailand,Maize - Wholesale,9.23,5,2008,KG,5.46848949649845
Thailand,Maize - Wholesale,9.47,6,2008,KG,5.46848949649845
Thailand,Maize - Wholesale,10.67,7,2008,KG,5.46848949649845
Thailand,Maize - Wholesale,10.05,8,2008,KG,5.46848949649845
Thailand,Maize - Wholesale,8.95,9,2008,KG,5.46848949649845
Thailand,Maize - Wholesale,7.99,10,2008,KG,5.46848949649845
Thailand,Maize - Wholesale,7.91,11,2008,KG,5.46848949649845
Thailand,Maize - Wholesale,6.97,12,2008,KG,5.46848949649845
Thailand,Maize - Wholesale,7.34,1,2009,KG,-0.845716092316721
Thailand,Maize - Wholesale,7.46,2,2009,KG,-0.845716092316721
Thailand,Maize - Wholesale,7.58,3,2009,KG,-0.845716092316721
Thailand,Maize - Wholesale,7.55,4,2009,KG,-0.845716092316721
Thailand,Maize - Wholesale,7.18,5,2009,KG,-0.845716092316721
Thailand,Maize - Wholesale,7.22,6,2009,KG,-0.845716092316721
Thailand,Maize - Wholesale,6.33,7,2009,KG,-0.845716092316721
Thailand,Maize - Wholesale,6.19,8,2009,KG,-0.845716092316721
Thailand,Maize - Wholesale,6.12,9,2009,KG,-0.845716092316721
Thailand,Maize - Wholesale,6.25,10,2009,KG,-0.845716092316721
Thailand,Maize - Wholesale,7.04,11,2009,KG,-0.845716092316721
Thailand,Maize - Wholesale,7.78,12,2009,KG,-0.845716092316721
Thailand,Maize - Wholesale,8.05,1,2010,KG,3.24758842443723
Thailand,Maize - Wholesale,8.3,2,2010,KG,3.24758842443723
Thailand,Maize - Wholesale,8.77,3,2010,KG,3.24758842443723
Thailand,Maize - Wholesale,9.07,4,2010,KG,3.24758842443723
Thailand,Maize - Wholesale,9.17,5,2010,KG,3.24758842443723
Thailand,Maize - Wholesale,9.43,6,2010,KG,3.24758842443723
Thailand,Maize - Wholesale,9.34,7,2010,KG,3.24758842443723
Thailand,Maize - Wholesale,8.88,8,2010,KG,3.24758842443723
Thailand,Maize - Wholesale,9.08,9,2010,KG,3.24758842443723
Thailand,Maize - Wholesale,9.02,10,2010,KG,3.24758842443723
Thailand,Maize - Wholesale,9.07,11,2010,KG,3.24758842443723
Thailand,Maize - Wholesale,9.03,12,2010,KG,3.24758842443723
Thailand,Maize - Wholesale,9.28,1,2011,KG,3.80879058139634
Thailand,Maize - Wholesale,9.46,2,2011,KG,3.80879058139634
Thailand,Maize - Wholesale,9.86,3,2011,KG,3.80879058139634
Thailand,Maize - Wholesale,10.41,4,2011,KG,3.80879058139634
Thailand,Maize - Wholesale,10.2,5,2011,KG,3.80879058139634
Thailand,Maize - Wholesale,9.51,6,2011,KG,3.80879058139634
Thailand,Maize - Wholesale,8.81,7,2011,KG,3.80879058139634
Thailand,Maize - Wholesale,9.02,8,2011,KG,3.80879058139634
Thailand,Maize - Wholesale,9.05,9,2011,KG,3.80879058139634
Thailand,Maize - Wholesale,9.19,10,2011,KG,3.80879058139634
Thailand,Maize - Wholesale,9.67,11,2011,KG,3.80879058139634
Thailand,Maize - Wholesale,9.82,12,2011,KG,3.80879058139634
Thailand,Maize - Wholesale,9.98,1,2012,KG,3.01489950334985
Thailand,Maize - Wholesale,10.07,2,2012,KG,3.01489950334985
Thailand,Maize - Wholesale,10.2,3,2012,KG,3.01489950334985
Thailand,Maize - Wholesale,10.43,4,2012,KG,3.01489950334985
Thailand,Maize - Wholesale,10.17,5,2012,KG,3.01489950334985
Thailand,Maize - Wholesale,10.44,6,2012,KG,3.01489950334985
Thailand,Maize - Wholesale,10.72,7,2012,KG,3.01489950334985
Thailand,Maize - Wholesale,11.49,8,2012,KG,3.01489950334985
Thailand,Maize - Wholesale,10.45,9,2012,KG,3.01489950334985
Thailand,Maize - Wholesale,10.13,10,2012,KG,3.01489950334985
Thailand,Maize - Wholesale,10.49,11,2012,KG,3.01489950334985
Thailand,Maize - Wholesale,10.22,12,2012,KG,3.01489950334985
Thailand,Maize - Wholesale,10.2,1,2013,KG,2.18488618530687
Thailand,Maize - Wholesale,10.21,2,2013,KG,2.18488618530687
Thailand,Maize - Wholesale,10.19,3,2013,KG,2.18488618530687
Thailand,Maize - Wholesale,10.23,4,2013,KG,2.18488618530687
Thailand,Maize - Wholesale,9.95,5,2013,KG,2.18488618530687
Thailand,Maize - Wholesale,10.2,6,2013,KG,2.18488618530687
Thailand,Maize - Wholesale,9.77,7,2013,KG,2.18488618530687
Thailand,Maize - Wholesale,9.21,8,2013,KG,2.18488618530687
Thailand,Maize - Wholesale,8.56,9,2013,KG,2.18488618530687
Thailand,Maize - Wholesale,8.08,10,2013,KG,2.18488618530687
Thailand,Maize - Wholesale,7.95,11,2013,KG,2.18488618530687
Thailand,Maize - Wholesale,7.37,12,2013,KG,2.18488618530687
Thailand,Maize - Wholesale,7.53,1,2014,KG,1.8951418189878
Thailand,Maize - Wholesale,8.44,2,2014,KG,1.8951418189878
Thailand,Maize - Wholesale,8.73,3,2014,KG,1.8951418189878
Thailand,Maize - Wholesale,9.23,4,2014,KG,1.8951418189878
Thailand,Maize - Wholesale,9.34,5,2014,KG,1.8951418189878
Thailand,Maize - Wholesale,10.06,6,2014,KG,1.8951418189878
Thailand,Maize - Wholesale,10.31,7,2014,KG,1.8951418189878
Thailand,Maize - Wholesale,9.79,8,2014,KG,1.8951418189878
Thailand,Maize - Wholesale,8.77,9,2014,KG,1.8951418189878
Thailand,Maize - Wholesale,8.28,10,2014,KG,1.8951418189878
Thailand,Maize - Wholesale,9.09,11,2014,KG,1.8951418189878
Thailand,Maize - Wholesale,9.27,12,2014,KG,1.8951418189878
Thailand,Maize - Wholesale,9.46,1,2015,KG,-0.900424963291569
Thailand,Maize - Wholesale,9.38,2,2015,KG,-0.900424963291569
Thailand,Maize - Wholesale,9.38,3,2015,KG,-0.900424963291569
Thailand,Maize - Wholesale,9.52,4,2015,KG,-0.900424963291569
Thailand,Maize - Wholesale,9.42,5,2015,KG,-0.900424963291569
Thailand,Maize - Wholesale,9.96,6,2015,KG,-0.900424963291569
Thailand,Maize - Wholesale,10.63,7,2015,KG,-0.900424963291569
Thailand,Maize - Wholesale,10.21,8,2015,KG,-0.900424963291569
Thailand,Maize - Wholesale,9.15,9,2015,KG,-0.900424963291569
Thailand,Maize - Wholesale,8.6,10,2015,KG,-0.900424963291569
Thailand,Maize - Wholesale,8.65,11,2015,KG,-0.900424963291569
Thailand,Maize - Wholesale,8.42,12,2015,KG,-0.900424963291569
Thailand,Maize - Wholesale,8.86,1,2016,KG,0.188149704448143
Thailand,Maize - Wholesale,8.63,2,2016,KG,0.188149704448143
Thailand,Maize - Wholesale,8.28,3,2016,KG,0.188149704448143
Thailand,Maize - Wholesale,8.34,4,2016,KG,0.188149704448143
Thailand,Maize - Wholesale,8.52,5,2016,KG,0.188149704448143
Thailand,Maize - Wholesale,9.42,6,2016,KG,0.188149704448143
Thailand,Maize - Wholesale,9.16,7,2016,KG,0.188149704448143
Thailand,Maize - Wholesale,8.57,8,2016,KG,0.188149704448143
Thailand,Maize - Wholesale,8.03,9,2016,KG,0.188149704448143
Thailand,Maize - Wholesale,8.03,10,2016,KG,0.188149704448143
Thailand,Maize - Wholesale,8.03,11,2016,KG,0.188149704448143
Thailand,Maize - Wholesale,8.03,12,2016,KG,0.188149704448143
Thailand,Maize - Wholesale,8.03,1,2017,KG,0.665631893135106
Thailand,Maize - Wholesale,8.03,2,2017,KG,0.665631893135106
Thailand,Maize - Wholesale,8.01,3,2017,KG,0.665631893135106
Thailand,Maize - Wholesale,7.96,4,2017,KG,0.665631893135106
Thailand,Maize - Wholesale,7.94,5,2017,KG,0.665631893135106
Thailand,Maize - Wholesale,8.17,6,2017,KG,0.665631893135106
Thailand,Maize - Wholesale,8.39,7,2017,KG,0.665631893135106
Thailand,Maize - Wholesale,8.28,8,2017,KG,0.665631893135106
Thailand,Maize - Wholesale,8.0,9,2017,KG,0.665631893135106
Thailand,Maize - Wholesale,7.94,10,2017,KG,0.665631893135106
Thailand,Maize - Wholesale,8.18,11,2017,KG,0.665631893135106
Thailand,Maize - Wholesale,9.12,12,2017,KG,0.665631893135106
Thailand,Maize - Wholesale,9.59,1,2018,KG,1.06389754183024
Thailand,Maize - Wholesale,9.71,2,2018,KG,1.06389754183024
Thailand,Maize - Wholesale,10.29,3,2018,KG,1.06389754183024
Thailand,Maize - Wholesale,10.5,4,2018,KG,1.06389754183024
Thailand,Maize - Wholesale,10.39,5,2018,KG,1.06389754183024
Thailand,Maize - Wholesale,10.4,6,2018,KG,1.06389754183024
Thailand,Maize - Wholesale,9.34,7,2018,KG,1.06389754183024
Thailand,Maize - Wholesale,8.58,8,2018,KG,1.06389754183024
Thailand,Maize - Wholesale,8.65,9,2018,KG,1.06389754183024
Thailand,Maize - Wholesale,9.62,10,2018,KG,1.06389754183024
Thailand,Maize - Wholesale,10.1,11,2018,KG,1.06389754183024
Thailand,Maize - Wholesale,10.02,12,2018,KG,1.06389754183024
Thailand,Maize - Wholesale,9.89,1,2019,KG,0.706728601314311
Thailand,Maize - Wholesale,9.49,2,2019,KG,0.706728601314311
Thailand,Maize - Wholesale,9.09,3,2019,KG,0.706728601314311
Thailand,Maize - Wholesale,8.92,4,2019,KG,0.706728601314311
Thailand,Maize - Wholesale,8.8,5,2019,KG,0.706728601314311
Thailand,Maize - Wholesale,8.98,6,2019,KG,0.706728601314311
Thailand,Maize - Wholesale,8.96,7,2019,KG,0.706728601314311
Thailand,Maize - Wholesale,9.11,8,2019,KG,0.706728601314311
Thailand,Maize - Wholesale,9.01,9,2019,KG,0.706728601314311
Thailand,Maize - Wholesale,8.83,10,2019,KG,0.706728601314311
Thailand,Maize - Wholesale,8.96,11,2019,KG,0.706728601314311
Thailand,Maize - Wholesale,8.7,12,2019,KG,0.706728601314311
Thailand,Maize - Wholesale,8.56,1,2020,KG,-0.845937147357041
Thailand,Maize - Wholesale,8.48,2,2020,KG,-0.845937147357041
Thailand,Maize - Wholesale,8.47,3,2020,KG,-0.845937147357041
Thailand,Rice - Wholesale,7.591,1,2000,KG,1.59196917460972
Thailand,Rice - Wholesale,7.646,2,2000,KG,1.59196917460972
Thailand,Rice - Wholesale,7.145,3,2000,KG,1.59196917460972
Thailand,Rice - Wholesale,6.749,4,2000,KG,1.59196917460972
Thailand,Rice - Wholesale,6.446,5,2000,KG,1.59196917460972
Thailand,Rice - Wholesale,6.429,6,2000,KG,1.59196917460972
Thailand,Rice - Wholesale,6.404,7,2000,KG,1.59196917460972
Thailand,Rice - Wholesale,6.508,8,2000,KG,1.59196917460972
Thailand,Rice - Wholesale,6.467,9,2000,KG,1.59196917460972
Thailand,Rice - Wholesale,6.999,10,2000,KG,1.59196917460972
Thailand,Rice - Wholesale,6.908,11,2000,KG,1.59196917460972
Thailand,Rice - Wholesale,6.806,12,2000,KG,1.59196917460972
Thailand,Rice - Wholesale,6.83,1,2001,KG,1.62690887314091
Thailand,Rice - Wholesale,6.747,2,2001,KG,1.62690887314091
Thailand,Rice - Wholesale,6.478,3,2001,KG,1.62690887314091
Thailand,Rice - Wholesale,6.264,4,2001,KG,1.62690887314091
Thailand,Rice - Wholesale,6.337,5,2001,KG,1.62690887314091
Thailand,Rice - Wholesale,6.553,6,2001,KG,1.62690887314091
Thailand,Rice - Wholesale,6.754,7,2001,KG,1.62690887314091
Thailand,Rice - Wholesale,6.695,8,2001,KG,1.62690887314091
Thailand,Rice - Wholesale,6.841,9,2001,KG,1.62690887314091
Thailand,Rice - Wholesale,6.758,10,2001,KG,1.62690887314091
Thailand,Rice - Wholesale,6.702,11,2001,KG,1.62690887314091
Thailand,Rice - Wholesale,6.798,12,2001,KG,1.62690887314091
Thailand,Rice - Wholesale,7.332,1,2002,KG,0.697308976625449
Thailand,Rice - Wholesale,7.481,2,2002,KG,0.697308976625449
Thailand,Rice - Wholesale,7.21,3,2002,KG,0.697308976625449
Thailand,Rice - Wholesale,7.284,4,2002,KG,0.697308976625449
Thailand,Rice - Wholesale,7.495,5,2002,KG,0.697308976625449
Thailand,Rice - Wholesale,7.458,6,2002,KG,0.697308976625449
Thailand,Rice - Wholesale,7.129,7,2002,KG,0.697308976625449
Thailand,Rice - Wholesale,7.039,8,2002,KG,0.697308976625449
Thailand,Rice - Wholesale,7.023,9,2002,KG,0.697308976625449
Thailand,Rice - Wholesale,7.246,10,2002,KG,0.697308976625449
Thailand,Rice - Wholesale,7.229,11,2002,KG,0.697308976625449
Thailand,Rice - Wholesale,7.169,12,2002,KG,0.697308976625449
Thailand,Rice - Wholesale,7.464,1,2003,KG,1.80434994635721
Thailand,Rice - Wholesale,7.463,2,2003,KG,1.80434994635721
Thailand,Rice - Wholesale,7.296,3,2003,KG,1.80434994635721
Thailand,Rice - Wholesale,7.292,4,2003,KG,1.80434994635721
Thailand,Rice - Wholesale,7.298,5,2003,KG,1.80434994635721
Thailand,Rice - Wholesale,7.427,6,2003,KG,1.80434994635721
Thailand,Rice - Wholesale,7.252,7,2003,KG,1.80434994635721
Thailand,Rice - Wholesale,7.071,8,2003,KG,1.80434994635721
Thailand,Rice - Wholesale,7.05,9,2003,KG,1.80434994635721
Thailand,Rice - Wholesale,6.89,10,2003,KG,1.80434994635721
Thailand,Rice - Wholesale,6.807,11,2003,KG,1.80434994635721
Thailand,Rice - Wholesale,6.947,12,2003,KG,1.80434994635721
Thailand,Rice - Wholesale,7.338,1,2004,KG,2.7591492623108
Thailand,Rice - Wholesale,7.448,2,2004,KG,2.7591492623108
Thailand,Rice - Wholesale,8.442,3,2004,KG,2.7591492623108
Thailand,Rice - Wholesale,8.53,4,2004,KG,2.7591492623108
Thailand,Rice - Wholesale,8.492,5,2004,KG,2.7591492623108
Thailand,Rice - Wholesale,8.543,6,2004,KG,2.7591492623108
Thailand,Rice - Wholesale,8.666,7,2004,KG,2.7591492623108
Thailand,Rice - Wholesale,8.998,8,2004,KG,2.7591492623108
Thailand,Rice - Wholesale,8.751,9,2004,KG,2.7591492623108
